date,entity_id,brand,category,marker_type,marker_label,change_point,stat_event_flag,top_peak_flag,bottom_peak_flag,event_severity_score,combined_marker_severity,shift_strength,price_index,demand_index,sentiment_index,search_index,ad_index,trend_residual,trend_residual_z,event_explanation,narrative
2025-04-30,519,ChargeTech,power_banks,top_peak,Top peak above trend,0,0,1,0,1.1265165798701962,2.059459693350525,1.0698475831801915,46.44,65.87730075761418,0.7162218427866056,94.1642599073965,56.44,9.239926845787828,2.059459693350525,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-05-03,519,ChargeTech,power_banks,stat_event,Statistical anomaly detected,1,1,0,1,1.964902868603171,2.1230818649099823,1.3041062428782197,47.14,29.249646535758032,0.744558694932858,0.2593671899301221,55.55,-24.819557441217434,-2.1230818649099823,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-09,519,ChargeTech,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,1.6304903428478141,1.6304903428478141,0.028719281167305155,45.16,29.183824569245793,0.8388049769436363,1.439664120586299,42.71,-18.231538926794528,-1.4416225274435137,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-20,519,ChargeTech,power_banks,bottom_peak,Bottom dip below trend,0,0,0,1,0.6454323551244845,2.1788457106746697,-0.3382796594776636,45.72,48.276164325450075,0.7705037287526634,55.31650744940098,39.64,-10.623498102570842,-2.1788457106746697,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
2025-05-30,519,ChargeTech,power_banks,bottom_peak,Bottom dip below trend,0,0,0,1,0.7037813510826039,1.9845897310025957,0.9671633198384697,46.5,51.782851389536425,0.7460732913120124,60.80543720580006,44.6,-6.516850009187799,-1.9845897310025957,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
2025-06-06,519,ChargeTech,power_banks,bottom_peak,Bottom dip below trend,0,0,0,1,0.2789970218698547,1.8755589254290324,-0.29378428768600173,45.61,53.78791730529541,0.7694003894998178,57.569747036566135,50.65,-6.144074068786203,-1.8755589254290324,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
2025-06-07,519,ChargeTech,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,0.8022190685525443,0.8022190685525443,-0.3951496935222423,44.44,58.33263578935322,0.6732964126252627,75.7842603327385,55.6,-1.3689195830734917,-0.41096247096726585,sentiment dip + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-12,519,ChargeTech,power_banks,top_peak,Top peak above trend,0,0,1,0,0.770599235440303,1.8307243210075264,-1.213126056962345,46.76,61.30328786112132,0.7824997771255829,78.45654629782165,54.04,4.937261326637973,1.8307243210075264,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-06-14,519,ChargeTech,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,0.890388414432469,0.890388414432469,-0.8429016137950143,42.14,55.06865514353359,0.7486470207547019,66.3547296397998,47.75,-0.6239870850171343,-0.22094106293718335,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-17,519,ChargeTech,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,0.9712802405098191,0.9712802405098191,0.10229669648336426,44.03,55.82140461723793,0.9103206407217996,69.84891944496246,43.19,-0.6192514897260608,-0.17696694595460954,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-18,519,ChargeTech,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,1.672047180058065,1.672047180058065,0.4814358967726662,46.89,52.289542636576314,0.8428047542852241,76.90661266456796,0.0,-3.8430491580209605,-1.014747329372329,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-19,519,ChargeTech,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,1.311163741486428,2.0206090380720956,0.7385203697722886,45.33,70.97268780709993,0.7893180084088498,96.44213022400768,80.8544806837633,13.458753163077155,2.0206090380720956,ad surge + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-20,519,ChargeTech,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,1.493199246429771,1.493199246429771,1.0416228749334877,44.49,72.41116441116756,0.8394228294680881,100.0,67.32772157261388,12.029664538347518,1.4664297210621984,demand jump + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-25,519,ChargeTech,power_banks,bottom_peak,Bottom dip below trend,0,0,0,1,0.45222960130960227,1.72615170585762,1.1283352607988064,44.31,53.75411688414956,0.8008463582810765,64.25834717123831,48.34,-11.570071784564398,-1.72615170585762,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
2025-06-26,519,ChargeTech,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,1.0116693964654,1.0116693964654,0.9712633543894071,48.35,58.70355787737138,0.7821141759138198,74.63955782475453,52.32,-4.867897944238507,-0.7395025670491306,price spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-02,520,NanoPower,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,1.287623204212927,1.287623204212927,1.037482313246798,14.34,22.096193850056473,0.5251887842236265,3.5931054976942134,28.46,0.0,0.0,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-11,520,NanoPower,power_banks,stat_event,Statistical anomaly detected,1,1,1,0,1.4866965833330523,1.8464483928844118,2.4857669695719196,13.11,46.96153189749211,0.5503976415900332,64.84729194840254,47.57333701723612,11.022523933510676,1.8464483928844118,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-12,520,NanoPower,power_banks,stat_event,Statistical anomaly detected,1,1,0,0,1.508981840249491,1.508981840249491,1.6548822643624348,13.48,46.791815283141574,0.5118261172780876,64.20330859106517,47.06188887535507,9.416534830553601,1.2964801089113351,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-13,520,NanoPower,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,0.8284032194469203,0.8284032194469203,0.6664044690518267,13.09,31.07116166087097,0.4778450868767897,29.45963487126752,29.96637473258548,-5.960970200686347,-0.7916219639088562,sentiment dip,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-25,520,NanoPower,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,1.2223779430503092,1.2223779430503092,-0.3059265495300636,13.11,28.500786596177463,0.5698383534348078,31.01060172274276,0.0,-4.286248211986127,-0.9163120617489778,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-04-30,520,NanoPower,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,1.2937862175480346,1.2937862175480346,1.0698475831801915,16.99,35.47005397904329,0.5961657948718921,33.3418245905152,34.35,2.75814284282265,0.649576435564627,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-01,520,NanoPower,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,1.3804134623428659,1.3804134623428659,1.0749604845542393,16.55,37.973736223151604,0.5715361196983938,40.64330869324475,36.07,3.593009139891869,1.0152311203130608,price spike + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-02,520,NanoPower,power_banks,stat_event,Statistical anomaly detected,1,1,0,1,1.6793036585615546,1.778951401291208,1.3557024103778588,16.91,27.29968913432681,0.6104759712113932,10.709452374388183,25.6,-6.9094525972399765,-1.778951401291208,price spike + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-03,520,NanoPower,power_banks,top_peak,Top peak above trend,1,0,1,0,1.0324723852212023,1.622184648788459,1.3041062428782197,13.0,44.09014936793899,0.5834372649383707,56.26698361949849,39.42,8.764632352372715,1.622184648788459,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-05-19,520,NanoPower,power_banks,bottom_peak,Bottom dip below trend,0,0,0,1,0.8366262690633776,1.649331571904386,-0.5678830180501038,13.2,28.29502342014073,0.5395030770428887,20.090505489524368,23.74,-2.392711921316497,-1.649331571904386,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.
2025-05-20,520,NanoPower,power_banks,top_peak,Top peak above trend,0,0,1,0,0.36799406816447594,1.828415020990897,-0.3382796594776636,13.4,35.708479618471024,0.546722508818767,33.57251646323619,30.7,4.396053800864575,1.828415020990897,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.
2025-05-27,520,NanoPower,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,1.4326996765091913,1.4326996765091913,1.158926412051585,16.99,30.17064185689091,0.5930868275156598,22.68585922702068,26.54,-2.730407204747749,-0.7776969886545461,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-28,520,NanoPower,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,1.279391509243248,1.279391509243248,1.0584007072530923,16.99,31.412258932048886,0.5975826580076377,23.40861132552643,31.06,-1.9025295892007534,-0.6241531256483943,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-05-29,520,NanoPower,power_banks,stat_event,Statistical anomaly detected,0,1,0,1,1.8249040026475514,1.9391915158110689,0.9947175873227607,16.99,22.58472635512377,0.5879713860594268,0.0,32.69,-9.714146650426727,-1.9391915158110689,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-03,520,NanoPower,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,1.063915914184996,1.063915914184996,0.34649843764999844,12.93,30.228096189642,0.6911684363364518,17.375561286789317,22.25,-2.1080209345324157,-0.41311533427688196,sentiment spike + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-06,520,NanoPower,power_banks,stat_event,Statistical anomaly detected,0,1,1,0,1.6315934865086297,2.101047009510331,-0.29378428768600173,13.74,48.5463282764119,0.6399296656159678,60.22140374515289,52.64103376546571,12.980377161354326,2.101047009510331,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-07,520,NanoPower,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,1.612020566897102,1.612020566897102,-0.3951496935222423,13.3,46.35512396741383,0.6654220306773139,56.33288040617556,50.30570319211735,8.768234515710908,1.2286926664548459,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-06-08,520,NanoPower,power_banks,stat_event,Statistical anomaly detected,0,1,0,0,1.4662103774927588,1.4662103774927588,-0.621654762906644,13.91,47.12795405431396,0.6632990609192764,56.85527734479314,41.65931349318385,7.984927335607715,1.0062617518038797,demand jump + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
